subj,lastwin,lasttransR,stay,s1rt,s2rt,currtransR
1617,1,1,1,0.470441459299764,0.568429823673796,-1
1617,1,-1,1,0.367489913856843,0.456518981431145,-1
1617,1,-1,1,0.65215024977806,0.888658016134286,1
1617,1,1,1,1.37205787299899,0.641718018334359,-1
1617,1,-1,1,0.707393862743629,0.577734617749229,-1
1617,-1,-1,0,0.427797992771957,0.586165090004215,-1
1617,1,-1,1,0.604838753148215,1.3613687204197,1
1617,-1,1,1,0.574985358631238,0.75249212392373,-1
1617,-1,-1,1,0.49724323573173,1.48712294609868,-1
1617,-1,-1,1,0.472495763940969,0.463023709220579,-1
1617,1,-1,1,0.488297953590518,0.652428838453488,-1
1617,1,-1,1,0.399647544545587,0.595707598200534,-1
1617,1,-1,1,0.35756175473216,0.571526236773934,-1
1617,-1,-1,0,0.502315621793969,0.489139393612277,-1
1617,1,-1,1,0.615127120312536,0.61668660902069,-1
1617,1,-1,1,0.628210193652194,0.778523296583444,-1
1617,-1,-1,0,0.369658320385497,0.512157650809968,-1
1617,-1,-1,1,1.01202354347333,1.16758496980765,-1
1617,-1,-1,0,0.450806663662661,1.66139775837655,1
1617,1,1,0,0.482669391232776,1.18368290812941,1
1617,-1,1,1,0.866463221551385,0.668391952291131,-1
1617,-1,-1,1,1.16256325619179,0.638037260447163,-1
1617,1,-1,1,0.473202087217942,1.20649435679661,-1
1617,-1,-1,1,0.766994328441797,0.480135905614588,-1
1617,1,-1,1,0.48790822410956,1.41429426032118,1
1617,1,1,0,1.13677527100663,0.522278065647697,-1
1617,-1,-1,0,0.501631677878322,0.849086547852494,-1
1617,-1,-1,0,1.22952866833657,0.4495319488924,1
1617,-1,1,0,1.07416528920294,1.17698897304945,-1
1617,-1,-1,1,0.51024904177757,1.47252268609009,1
1617,-1,1,1,0.817691111995373,0.949390751862666,1
1617,-1,1,1,0.520623836695449,0.566280059341807,-1
1617,-1,-1,1,0.770379793742904,0.68768688957789,-1
1617,1,-1,1,0.458329003944527,0.526137113338336,-1
1617,-1,-1,0,0.414366111595882,0.813155963434838,-1
1617,1,-1,1,0.423366800125223,0.532761113747256,-1
1617,-1,-1,1,0.871160887909355,0.593896671518451,-1
1617,-1,-1,0,0.693351874215296,0.669543183059432,1
1617,-1,1,1,0.389213534537703,0.673025272437371,-1
1617,1,-1,1,0.489202829223359,0.432622839871328,-1
1617,1,-1,1,0.532196450338233,0.872009210201213,-1
1617,1,-1,1,0.291628258331912,0.425085493014194,-1
1617,1,-1,1,0.355352158221649,0.361009467538679,-1
1617,1,-1,1,0.530046802508878,1.93047828969429,1
1617,1,1,1,0.928065250773216,0.357262088131392,-1
1617,-1,-1,0,0.329185714799678,0.482486193359364,-1
1617,1,-1,1,0.413508898433065,0.54275709707872,-1
1617,-1,-1,0,1.43727826981922,1.92078718531411,-1
1617,1,-1,1,0.452760517131537,0.474672008946072,-1
1617,1,-1,1,0.510287046810845,2.04807420802535,1
1617,-1,1,1,0.619395713874837,0.577505064371508,-1
1617,1,-1,1,1.024874861032,0.956586755841272,-1
1617,-1,-1,0,0.441830900294008,0.851679704675917,-1
1617,-1,-1,1,1.23233946488472,1.19959802710218,-1
1617,1,-1,0,0.349906520888908,0.490852332033683,-1
1617,1,-1,1,0.554484775144374,1.05163024860667,1
1617,-1,1,1,0.816938617703272,1.34248719105381,-1
1617,-1,-1,1,1.53943068668013,1.68653258238919,-1
1617,-1,-1,1,0.54386543558212,0.55374564541853,-1
1617,-1,-1,0,0.822405596525641,0.755704622453777,-1
1617,-1,-1,0,0.409552882949356,0.936429150926415,-1
1617,1,-1,1,0.433527385437628,0.569845548772719,-1
1617,1,-1,1,0.491202981531387,2.1508324573515,1
1617,1,1,1,0.568842487031361,0.533161302853841,-1
1617,-1,-1,0,0.37705088860821,0.40642023642431,-1
1617,-1,-1,1,0.462385872146115,1.38579096921603,-1
1617,1,-1,1,0.300619831425138,0.44953391875606,-1
1617,-1,-1,0,0.611772901320364,0.453088713169564,-1
1617,-1,-1,0,0.786192886851495,0.470949577487772,-1
1617,1,-1,1,0.659459925285773,0.595041415566811,-1
1617,-1,-1,1,0.594300011638552,1.50512696002261,1
1617,-1,1,1,0.574281978042563,0.709100969601423,-1
1617,-1,-1,1,1.32826691915398,0.469423920323607,-1
1617,-1,-1,0,1.19084677370847,2.00164632525411,1
